# created: 2018-06-22T22:31:35+00:00
# date,epoch,region,CSVfileName,players
2018-06-26T18:01:23+00:00,1530036083382,tr,csv_1530036083382.log,1000
2018-06-26T21:00:01+00:00,1530046801812,euw,csv_1530046801812.log,1000
2018-06-26T21:00:08+00:00,1530046808374,www,csv_1530046808374.log,1000
2018-06-26T21:00:17+00:00,1530046817929,jp,csv_1530046817929.log,1000
2018-06-26T21:00:25+00:00,1530046825535,na,csv_1530046825535.log,1000
2018-06-26T21:00:32+00:00,1530046832656,eune,csv_1530046832656.log,1000
2018-06-26T21:00:39+00:00,1530046839794,oce,csv_1530046839794.log,1000
2018-06-26T21:00:48+00:00,1530046848736,br,csv_1530046848736.log,1000
2018-06-26T21:00:58+00:00,1530046858136,las,csv_1530046858136.log,1000
2018-06-26T21:01:07+00:00,1530046867349,lan,csv_1530046867349.log,1000
2018-06-26T21:01:13+00:00,1530046873124,ru,csv_1530046873124.log,1000
2018-06-26T21:01:20+00:00,1530046880924,tr,csv_1530046880924.log,1000
2018-06-27T00:00:01+00:00,1530057601495,euw,csv_1530057601495.log,1000
2018-06-27T00:00:08+00:00,1530057608538,www,csv_1530057608538.log,1000
2018-06-27T00:00:18+00:00,1530057618055,jp,csv_1530057618055.log,1000
2018-06-27T00:00:26+00:00,1530057626294,na,csv_1530057626294.log,1000
2018-06-27T00:00:33+00:00,1530057633934,eune,csv_1530057633934.log,1000
2018-06-27T00:00:41+00:00,1530057641940,oce,csv_1530057641940.log,1000
2018-06-27T00:00:52+00:00,1530057652747,br,csv_1530057652747.log,1000
2018-06-27T00:01:00+00:00,1530057660575,las,csv_1530057660575.log,1000
2018-06-27T00:01:07+00:00,1530057667508,lan,csv_1530057667508.log,1000
2018-06-27T00:01:15+00:00,1530057675997,ru,csv_1530057675997.log,1000
2018-06-27T00:01:23+00:00,1530057683159,tr,csv_1530057683159.log,1000
2018-06-27T03:00:01+00:00,1530068401645,euw,csv_1530068401645.log,1000
2018-06-27T03:00:09+00:00,1530068409496,www,csv_1530068409496.log,1000
2018-06-27T03:00:21+00:00,1530068421480,jp,csv_1530068421480.log,1000
2018-06-27T03:00:28+00:00,1530068428520,na,csv_1530068428520.log,1000
2018-06-27T03:00:35+00:00,1530068435919,eune,csv_1530068435919.log,1000
2018-06-27T03:00:43+00:00,1530068443878,oce,csv_1530068443878.log,1000
2018-06-27T03:00:51+00:00,1530068451477,br,csv_1530068451477.log,1000
2018-06-27T03:00:58+00:00,1530068458390,las,csv_1530068458390.log,1000
2018-06-27T03:01:04+00:00,1530068464739,lan,csv_1530068464739.log,1000
2018-06-27T03:01:13+00:00,1530068473119,ru,csv_1530068473119.log,1000
2018-06-27T03:02:20+00:00,1530068540892,tr,csv_1530068540892.log,1000
2018-06-27T06:00:01+00:00,1530079201616,euw,csv_1530079201616.log,1000
2018-06-27T06:00:09+00:00,1530079209079,www,csv_1530079209079.log,1000
2018-06-27T06:00:21+00:00,1530079221918,jp,csv_1530079221918.log,1000
2018-06-27T06:00:30+00:00,1530079230887,na,csv_1530079230887.log,1000
2018-06-27T06:00:38+00:00,1530079238726,eune,csv_1530079238726.log,1000
2018-06-27T06:00:47+00:00,1530079247361,oce,csv_1530079247361.log,1000
2018-06-27T06:00:55+00:00,1530079255212,br,csv_1530079255212.log,1000
2018-06-27T06:01:04+00:00,1530079264342,las,csv_1530079264342.log,1000
2018-06-27T06:01:10+00:00,1530079270904,lan,csv_1530079270904.log,1000
2018-06-27T06:01:18+00:00,1530079278316,ru,csv_1530079278316.log,1000
2018-06-27T06:01:26+00:00,1530079286779,tr,csv_1530079286779.log,1000
2018-06-27T09:00:01+00:00,1530090001743,euw,csv_1530090001743.log,1000
2018-06-27T09:00:08+00:00,1530090008102,www,csv_1530090008102.log,1000
2018-06-27T09:00:19+00:00,1530090019374,jp,csv_1530090019374.log,1000
2018-06-27T09:00:27+00:00,1530090027997,na,csv_1530090027997.log,1000
2018-06-27T09:00:34+00:00,1530090034514,eune,csv_1530090034514.log,1000
2018-06-27T09:00:42+00:00,1530090042311,oce,csv_1530090042311.log,1000
2018-06-27T09:00:49+00:00,1530090049614,br,csv_1530090049614.log,1000
2018-06-27T09:00:57+00:00,1530090057957,las,csv_1530090057957.log,1000
2018-06-27T09:01:07+00:00,1530090067973,lan,csv_1530090067973.log,1000
2018-06-27T09:01:15+00:00,1530090075362,ru,csv_1530090075362.log,1000
2018-06-27T09:01:22+00:00,1530090082700,tr,csv_1530090082700.log,1000
2018-06-27T12:00:01+00:00,1530100801548,euw,csv_1530100801548.log,1000
2018-06-27T12:00:08+00:00,1530100808386,www,csv_1530100808386.log,1000
2018-06-27T12:00:21+00:00,1530100821958,jp,csv_1530100821958.log,1000
2018-06-27T12:00:30+00:00,1530100830111,na,csv_1530100830111.log,1000
2018-06-27T12:00:38+00:00,1530100838147,eune,csv_1530100838147.log,1000
2018-06-27T12:00:46+00:00,1530100846744,oce,csv_1530100846744.log,1000
2018-06-27T12:00:53+00:00,1530100853868,br,csv_1530100853868.log,1000
2018-06-27T12:01:02+00:00,1530100862814,las,csv_1530100862814.log,1000
2018-06-27T12:01:10+00:00,1530100870945,lan,csv_1530100870945.log,1000
2018-06-27T12:01:20+00:00,1530100880006,ru,csv_1530100880006.log,1000
2018-06-27T12:01:27+00:00,1530100887914,tr,csv_1530100887914.log,1000
2018-06-27T15:00:01+00:00,1530111601686,euw,csv_1530111601686.log,1000
2018-06-27T15:00:10+00:00,1530111610738,www,csv_1530111610738.log,1000
2018-06-27T15:00:21+00:00,1530111621357,jp,csv_1530111621357.log,1000
2018-06-27T15:00:28+00:00,1530111628470,na,csv_1530111628470.log,1000
2018-06-27T15:00:35+00:00,1530111635817,eune,csv_1530111635817.log,1000
2018-06-27T15:00:44+00:00,1530111644869,oce,csv_1530111644869.log,1000
2018-06-27T15:00:54+00:00,1530111654088,br,csv_1530111654088.log,1000
2018-06-27T15:01:02+00:00,1530111662037,las,csv_1530111662037.log,1000
2018-06-27T15:01:09+00:00,1530111669844,lan,csv_1530111669844.log,1000
2018-06-27T15:01:17+00:00,1530111677747,ru,csv_1530111677747.log,1000
2018-06-27T15:01:24+00:00,1530111684495,tr,csv_1530111684495.log,1000
2018-06-27T18:00:01+00:00,1530122401963,euw,csv_1530122401963.log,1000
2018-06-27T18:00:09+00:00,1530122409705,www,csv_1530122409705.log,1000
2018-06-27T18:00:19+00:00,1530122419557,jp,csv_1530122419557.log,1000
2018-06-27T18:00:28+00:00,1530122428659,na,csv_1530122428659.log,1000
2018-06-27T18:00:36+00:00,1530122436668,eune,csv_1530122436668.log,1000
2018-06-27T18:00:45+00:00,1530122445957,oce,csv_1530122445957.log,1000
2018-06-27T18:01:02+00:00,1530122462555,br,csv_1530122462555.log,1000
2018-06-27T18:01:12+00:00,1530122472553,las,csv_1530122472553.log,1000
2018-06-27T18:01:21+00:00,1530122481610,lan,csv_1530122481610.log,1000
2018-06-27T18:01:28+00:00,1530122488905,ru,csv_1530122488905.log,1000
2018-06-27T18:01:36+00:00,1530122496705,tr,csv_1530122496705.log,1000
2018-06-27T21:00:01+00:00,1530133201675,euw,csv_1530133201675.log,1000
2018-06-27T21:00:08+00:00,1530133208238,www,csv_1530133208238.log,1000
2018-06-27T21:00:17+00:00,1530133217482,jp,csv_1530133217482.log,1000
2018-06-27T21:00:25+00:00,1530133225946,na,csv_1530133225946.log,1000
2018-06-27T21:00:34+00:00,1530133234247,eune,csv_1530133234247.log,1000
2018-06-27T21:00:43+00:00,1530133243100,oce,csv_1530133243100.log,1000
2018-06-27T21:00:51+00:00,1530133251562,br,csv_1530133251562.log,1000
2018-06-27T21:00:59+00:00,1530133259600,las,csv_1530133259600.log,1000
2018-06-27T21:01:07+00:00,1530133267590,lan,csv_1530133267590.log,1000
2018-06-27T21:01:16+00:00,1530133276183,ru,csv_1530133276183.log,1000
2018-06-27T21:01:22+00:00,1530133282809,tr,csv_1530133282809.log,1000
2018-06-28T00:00:02+00:00,1530144002061,euw,csv_1530144002061.log,1000
2018-06-28T00:00:09+00:00,1530144009738,www,csv_1530144009738.log,1000
2018-06-28T00:00:20+00:00,1530144020345,jp,csv_1530144020345.log,1000
2018-06-28T00:00:27+00:00,1530144027631,na,csv_1530144027631.log,1000
2018-06-28T00:00:34+00:00,1530144034686,eune,csv_1530144034686.log,1000
2018-06-28T00:00:42+00:00,1530144042726,oce,csv_1530144042726.log,1000
2018-06-28T00:00:50+00:00,1530144050536,br,csv_1530144050536.log,1000
2018-06-28T00:00:59+00:00,1530144059250,las,csv_1530144059250.log,1000
2018-06-28T00:01:07+00:00,1530144067425,lan,csv_1530144067425.log,1000
2018-06-28T00:01:15+00:00,1530144075807,ru,csv_1530144075807.log,1000
2018-06-28T00:01:22+00:00,1530144082826,tr,csv_1530144082826.log,1000
2018-06-28T03:00:01+00:00,1530154801680,euw,csv_1530154801680.log,1000
2018-06-28T03:00:08+00:00,1530154808332,www,csv_1530154808332.log,1000
2018-06-28T03:00:17+00:00,1530154817569,jp,csv_1530154817569.log,1000
2018-06-28T03:00:24+00:00,1530154824955,na,csv_1530154824955.log,1000
2018-06-28T03:00:32+00:00,1530154832287,eune,csv_1530154832287.log,1000
2018-06-28T03:00:40+00:00,1530154840873,oce,csv_1530154840873.log,1000
2018-06-28T03:00:48+00:00,1530154848410,br,csv_1530154848410.log,1000
2018-06-28T03:00:57+00:00,1530154857666,las,csv_1530154857666.log,1000
2018-06-28T03:01:05+00:00,1530154865241,lan,csv_1530154865241.log,1000
2018-06-28T03:01:13+00:00,1530154873322,ru,csv_1530154873322.log,1000
2018-06-28T03:01:20+00:00,1530154880074,tr,csv_1530154880074.log,1000
2018-06-28T06:00:01+00:00,1530165601753,euw,csv_1530165601753.log,1000
2018-06-28T06:00:08+00:00,1530165608796,www,csv_1530165608796.log,1000
2018-06-28T06:00:18+00:00,1530165618421,jp,csv_1530165618421.log,1000
2018-06-28T06:00:26+00:00,1530165626489,na,csv_1530165626489.log,1000
2018-06-28T06:00:34+00:00,1530165634337,eune,csv_1530165634337.log,1000
2018-06-28T06:00:45+00:00,1530165645355,oce,csv_1530165645355.log,1000
2018-06-28T06:00:58+00:00,1530165658426,br,csv_1530165658426.log,1000
2018-06-28T06:01:43+00:00,1530165703316,las,csv_1530165703316.log,1000
2018-06-28T06:01:55+00:00,1530165715160,lan,csv_1530165715160.log,1000
2018-06-28T06:02:03+00:00,1530165723294,ru,csv_1530165723294.log,1000
2018-06-28T06:02:11+00:00,1530165731435,tr,csv_1530165731435.log,1000
2018-06-28T09:00:01+00:00,1530176401082,euw,csv_1530176401082.log,1000
2018-06-28T09:00:08+00:00,1530176408841,www,csv_1530176408841.log,1000
2018-06-28T09:00:20+00:00,1530176420082,jp,csv_1530176420082.log,1000
2018-06-28T09:00:30+00:00,1530176430032,na,csv_1530176430032.log,1000
2018-06-28T09:00:38+00:00,1530176438061,eune,csv_1530176438061.log,1000
2018-06-28T09:00:48+00:00,1530176448092,oce,csv_1530176448092.log,1000
2018-06-28T09:00:56+00:00,1530176456758,br,csv_1530176456758.log,1000
2018-06-28T09:01:05+00:00,1530176465926,las,csv_1530176465926.log,1000
2018-06-28T09:01:15+00:00,1530176475113,lan,csv_1530176475113.log,1000
2018-06-28T09:01:22+00:00,1530176482319,ru,csv_1530176482319.log,1000
2018-06-28T09:01:29+00:00,1530176489488,tr,csv_1530176489488.log,1000
2018-06-28T12:00:01+00:00,1530187201501,euw,csv_1530187201501.log,1000
2018-06-28T12:00:09+00:00,1530187209521,www,csv_1530187209521.log,1000
2018-06-28T12:00:21+00:00,1530187221120,jp,csv_1530187221120.log,1000
2018-06-28T12:00:28+00:00,1530187228727,na,csv_1530187228727.log,1000
2018-06-28T12:00:35+00:00,1530187235326,eune,csv_1530187235326.log,1000
2018-06-28T12:00:44+00:00,1530187244201,oce,csv_1530187244201.log,1000
2018-06-28T12:00:52+00:00,1530187252583,br,csv_1530187252583.log,1000
2018-06-28T12:01:01+00:00,1530187261635,las,csv_1530187261635.log,1000
2018-06-28T12:01:08+00:00,1530187268429,lan,csv_1530187268429.log,1000
2018-06-28T12:01:17+00:00,1530187277326,ru,csv_1530187277326.log,1000
2018-06-28T12:01:26+00:00,1530187286157,tr,csv_1530187286157.log,1000
2018-06-28T15:00:01+00:00,1530198001544,euw,csv_1530198001544.log,1000
2018-06-28T15:00:08+00:00,1530198008711,www,csv_1530198008711.log,1000
2018-06-28T15:00:18+00:00,1530198018321,jp,csv_1530198018321.log,1000
2018-06-28T15:00:26+00:00,1530198026396,na,csv_1530198026396.log,1000
2018-06-28T15:00:34+00:00,1530198034127,eune,csv_1530198034127.log,1000
2018-06-28T15:00:42+00:00,1530198042185,oce,csv_1530198042185.log,1000
2018-06-28T15:00:51+00:00,1530198051090,br,csv_1530198051090.log,1000
2018-06-28T15:00:59+00:00,1530198059682,las,csv_1530198059682.log,1000
2018-06-28T15:01:08+00:00,1530198068616,lan,csv_1530198068616.log,1000
2018-06-28T15:01:19+00:00,1530198079052,ru,csv_1530198079052.log,1000
2018-06-28T15:01:26+00:00,1530198086922,tr,csv_1530198086922.log,1000
2018-06-28T18:00:01+00:00,1530208801767,euw,csv_1530208801767.log,1000
2018-06-28T18:00:10+00:00,1530208810590,www,csv_1530208810590.log,1000
2018-06-28T18:00:20+00:00,1530208820960,jp,csv_1530208820960.log,1000
2018-06-28T18:00:28+00:00,1530208828887,na,csv_1530208828887.log,1000
2018-06-28T18:00:36+00:00,1530208836849,eune,csv_1530208836849.log,1000
2018-06-28T18:00:45+00:00,1530208845643,oce,csv_1530208845643.log,1000
2018-06-28T18:00:53+00:00,1530208853952,br,csv_1530208853952.log,1000
2018-06-28T18:01:01+00:00,1530208861531,las,csv_1530208861531.log,1000
2018-06-28T18:01:11+00:00,1530208871089,lan,csv_1530208871089.log,1000
2018-06-28T18:01:20+00:00,1530208880126,ru,csv_1530208880126.log,1000
2018-06-28T18:01:28+00:00,1530208888624,tr,csv_1530208888624.log,1000
2018-06-28T21:00:01+00:00,1530219601505,euw,csv_1530219601505.log,1000
2018-06-28T21:00:10+00:00,1530219610244,www,csv_1530219610244.log,1000
2018-06-28T21:00:20+00:00,1530219620742,jp,csv_1530219620742.log,1000
2018-06-28T21:00:29+00:00,1530219629026,na,csv_1530219629026.log,1000
2018-06-28T21:00:35+00:00,1530219635834,eune,csv_1530219635834.log,1000
2018-06-28T21:00:43+00:00,1530219643368,oce,csv_1530219643368.log,1000
2018-06-28T21:00:51+00:00,1530219651629,br,csv_1530219651629.log,1000
2018-06-28T21:00:59+00:00,1530219659859,las,csv_1530219659859.log,1000
2018-06-28T21:01:08+00:00,1530219668511,lan,csv_1530219668511.log,1000
2018-06-28T21:01:18+00:00,1530219678317,ru,csv_1530219678317.log,1000
2018-06-28T21:01:25+00:00,1530219685802,tr,csv_1530219685802.log,1000
2018-06-29T00:00:01+00:00,1530230401478,euw,csv_1530230401478.log,1000
2018-06-29T00:00:07+00:00,1530230407910,www,csv_1530230407910.log,1000
2018-06-29T00:00:17+00:00,1530230417638,jp,csv_1530230417638.log,1000
2018-06-29T00:00:25+00:00,1530230425139,na,csv_1530230425139.log,1000
2018-06-29T00:00:32+00:00,1530230432534,eune,csv_1530230432534.log,1000
2018-06-29T00:00:40+00:00,1530230440556,oce,csv_1530230440556.log,1000
2018-06-29T00:00:47+00:00,1530230447961,br,csv_1530230447961.log,1000
2018-06-29T00:00:56+00:00,1530230456463,las,csv_1530230456463.log,1000
2018-06-29T00:01:03+00:00,1530230463761,lan,csv_1530230463761.log,1000
2018-06-29T00:01:10+00:00,1530230470941,ru,csv_1530230470941.log,1000
2018-06-29T00:01:19+00:00,1530230479413,tr,csv_1530230479413.log,1000
2018-06-29T03:00:01+00:00,1530241201772,euw,csv_1530241201772.log,1000
2018-06-29T03:00:08+00:00,1530241208989,www,csv_1530241208989.log,1000
2018-06-29T03:00:18+00:00,1530241218416,jp,csv_1530241218416.log,1000
2018-06-29T03:00:26+00:00,1530241226958,na,csv_1530241226958.log,1000
2018-06-29T03:00:34+00:00,1530241234873,eune,csv_1530241234873.log,1000
2018-06-29T03:00:43+00:00,1530241243382,oce,csv_1530241243382.log,1000
2018-06-29T03:00:52+00:00,1530241252536,br,csv_1530241252536.log,1000
2018-06-29T03:01:00+00:00,1530241260850,las,csv_1530241260850.log,1000
2018-06-29T03:01:09+00:00,1530241269409,lan,csv_1530241269409.log,1000
2018-06-29T03:01:20+00:00,1530241280083,ru,csv_1530241280083.log,1000
2018-06-29T03:01:28+00:00,1530241288895,tr,csv_1530241288895.log,1000
2018-06-29T06:00:01+00:00,1530252001542,euw,csv_1530252001542.log,1000
2018-06-29T06:00:09+00:00,1530252009116,www,csv_1530252009116.log,1000
2018-06-29T06:00:19+00:00,1530252019313,jp,csv_1530252019313.log,1000
2018-06-29T06:00:27+00:00,1530252027533,na,csv_1530252027533.log,1000
2018-06-29T06:00:35+00:00,1530252035013,eune,csv_1530252035013.log,1000
2018-06-29T06:00:43+00:00,1530252043556,oce,csv_1530252043556.log,1000
2018-06-29T06:00:51+00:00,1530252051640,br,csv_1530252051640.log,1000
2018-06-29T06:01:00+00:00,1530252060413,las,csv_1530252060413.log,1000
2018-06-29T06:01:09+00:00,1530252069430,lan,csv_1530252069430.log,1000
2018-06-29T06:01:18+00:00,1530252078456,ru,csv_1530252078456.log,1000
2018-06-29T06:01:26+00:00,1530252086236,tr,csv_1530252086236.log,1000
2018-06-29T09:00:01+00:00,1530262801401,euw,csv_1530262801401.log,1000
2018-06-29T09:00:07+00:00,1530262807897,www,csv_1530262807897.log,1000
2018-06-29T09:00:18+00:00,1530262818635,jp,csv_1530262818635.log,1000
2018-06-29T09:00:26+00:00,1530262826293,na,csv_1530262826293.log,1000
2018-06-29T09:00:34+00:00,1530262834010,eune,csv_1530262834010.log,1000
2018-06-29T09:00:42+00:00,1530262842157,oce,csv_1530262842157.log,1000
2018-06-29T09:00:48+00:00,1530262848230,br,csv_1530262848230.log,1000
2018-06-29T09:00:56+00:00,1530262856373,las,csv_1530262856373.log,1000
2018-06-29T09:01:04+00:00,1530262864875,lan,csv_1530262864875.log,1000
2018-06-29T09:01:10+00:00,1530262870133,ru,csv_1530262870133.log,1000
2018-06-29T09:01:18+00:00,1530262878041,tr,csv_1530262878041.log,1000
2018-06-29T12:00:02+00:00,1530273602107,euw,csv_1530273602107.log,1000
2018-06-29T12:00:09+00:00,1530273609066,www,csv_1530273609066.log,1000
2018-06-29T12:00:19+00:00,1530273619768,jp,csv_1530273619768.log,1000
2018-06-29T12:00:27+00:00,1530273627539,na,csv_1530273627539.log,1000
2018-06-29T12:00:35+00:00,1530273635109,eune,csv_1530273635109.log,1000
2018-06-29T12:00:44+00:00,1530273644350,oce,csv_1530273644350.log,1000
2018-06-29T12:00:52+00:00,1530273652016,br,csv_1530273652016.log,1000
2018-06-29T12:01:00+00:00,1530273660883,las,csv_1530273660883.log,1000
2018-06-29T12:01:09+00:00,1530273669993,lan,csv_1530273669993.log,1000
2018-06-29T12:01:18+00:00,1530273678769,ru,csv_1530273678769.log,1000
2018-06-29T12:01:26+00:00,1530273686697,tr,csv_1530273686697.log,1000
2018-06-29T15:00:01+00:00,1530284401351,euw,csv_1530284401351.log,1000
2018-06-29T15:00:08+00:00,1530284408065,www,csv_1530284408065.log,1000
2018-06-29T15:00:18+00:00,1530284418917,jp,csv_1530284418917.log,1000
2018-06-29T15:00:25+00:00,1530284425657,na,csv_1530284425657.log,1000
2018-06-29T15:00:32+00:00,1530284432511,eune,csv_1530284432511.log,1000
2018-06-29T15:00:39+00:00,1530284439981,oce,csv_1530284439981.log,1000
2018-06-29T15:00:48+00:00,1530284448457,br,csv_1530284448457.log,1000
2018-06-29T15:00:56+00:00,1530284456352,las,csv_1530284456352.log,1000
2018-06-29T15:01:05+00:00,1530284465120,lan,csv_1530284465120.log,1000
2018-06-29T15:01:12+00:00,1530284472797,ru,csv_1530284472797.log,1000
2018-06-29T15:01:21+00:00,1530284481607,tr,csv_1530284481607.log,1000
2018-06-29T18:00:01+00:00,1530295201267,euw,csv_1530295201267.log,1000
2018-06-29T18:00:07+00:00,1530295207837,www,csv_1530295207837.log,1000
2018-06-29T18:00:19+00:00,1530295219140,jp,csv_1530295219140.log,1000
2018-06-29T18:00:27+00:00,1530295227308,na,csv_1530295227308.log,1000
2018-06-29T18:00:35+00:00,1530295235294,eune,csv_1530295235294.log,1000
2018-06-29T18:00:43+00:00,1530295243554,oce,csv_1530295243554.log,1000
2018-06-29T18:00:50+00:00,1530295250697,br,csv_1530295250697.log,1000
2018-06-29T18:00:59+00:00,1530295259717,las,csv_1530295259717.log,1000
2018-06-29T18:01:07+00:00,1530295267712,lan,csv_1530295267712.log,1000
2018-06-29T18:01:15+00:00,1530295275635,ru,csv_1530295275635.log,1000
2018-06-29T18:01:23+00:00,1530295283333,tr,csv_1530295283333.log,1000
